blockNumber,timestamp,msg.sender,pool,token0,token1,transactionHash,token0_symbol,token0_name,token1_symbol,token1_name
14326898,1646483922,0x7e7632a2BBFb038F97Cc35F98AE7abBc50791e8d,0xD3513Bdf544E9eB703735972a0Ba330c05b37847,0xd4c435F5B09F855C3317c8524Cb1F586E42795fa,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61152f3b9c789fd68bf0c4a50c192eb5f337e3450a68ffcdfa257052c5db6e78,CND,Cindicator Token,USDT,Tether USD
14327073,1646486142,0xE58F13c04fA451556C60F86c002de08aAa388A52,0x8aDfaF532fcf2D341FA62cD626f283c593E0E659,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xCfef8857E9C80e3440A823971420F7Fa5F62f020,0xff9781b33f20622bf0caae960227ec48cf0c0e0e88e047dd3c171771fc1b12da,USDC,USD Coin,CFTI,Confetti
14327142,1646486892,0x0D098789D49C56669477718c1B0E2C3642ddEC27,0x7d8345E45DF80780F9048b8fE0ae239B0A39F5d0,0x94D4979CE6e09f7aDb634eF0b22C503cA6eEbC8c,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x895fec6c1c11046747f7c9cb4c5804fe215fdb5afee4d4b6a8de2eb5e454b423,KVNK,Kevin Klub,WETH,Wrapped Ether
14327325,1646489540,0xE58F13c04fA451556C60F86c002de08aAa388A52,0xE4C7654Ca33b07fFD91A37A3e9878A21aD601821,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xCfef8857E9C80e3440A823971420F7Fa5F62f020,0xd139bb69784673ea31a88f2f018f9b8d0690f4da6fefb0997e9ba0aee4a0ce53,WETH,Wrapped Ether,CFTI,Confetti
14327515,1646491926,0x0B199DA3e27D058889F279EE69F17cc4B9269FBC,0x697C1CcA83174363e9B6758B8CD616474487C192,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xcA1262e77Fb25c0a4112CFc9bad3ff54F617f2e6,0xb49539ce23a9b632fba8d1048795bfe40b7180143afd56fc5c2f8e9b1a95f276,USDC,USD Coin,WJXN,Wrapped JAXNET
14327528,1646492137,0x67f5a11abCFBFdf446b5CB75D0D9BAa5315246aD,0xD48645e2a42237772B39277D2d4c9d6FaB434BDb,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xf1B99e3E573A1a9C5E6B2Ce818b617F0E664E86B,0xc06dd7e150bab34d60144442f57bd7bc86904db4b2547a7b67174fd8cd30eaa6,USDC,USD Coin,oSQTH,Opyn Squeeth
14327590,1646493039,0x417345a1405E3286ed2a30e4393635e9E2DB4149,0x6182510557C1b4fc063d05aa9799e38535516EbA,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd2877702675e6cEb975b4A1dFf9fb7BAF4C91ea9,0x46d369a498a760dc82a647750e52d832f4f9569cbdb3a30045ad4eaee41dc2af,WETH,Wrapped Ether,LUNA,Wrapped LUNA Token
14327768,1646495368,0x5d2db53c8d41d312607Bf170ed1aa4F4687B6Dbb,0xDCD5b0b9d1C5e45A960642D7aF4b960812ed3123,0x052382dE0eaF6591aF1Ca7FE550f6C824B3D0c75,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2dda4d83f2a2cdb53e780b2eb81932287236f5472eb8d3e0c1a0764e64cdcdd4,GMS,GAME COIN,WETH,Wrapped Ether
14327885,1646496791,0x78E869870e425a4d78bc18c46Be9A6B9b8417cb5,0xb288607250fB8e36A4Ab408Eca6328946Eac24B3,0x0642026E7f0B6cCaC5925b4E7Fa61384250e1701,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xa1300d639c2f9affffc98b90fde77bded807c3d6835892b4768e822870a00288,H2O,H2O,WETH,Wrapped Ether
14328355,1646503100,0xD120Cf3e0408DD794f856e8CA2A23E3396A9B687,0x96036d3cD78D364cdA5BbDe9479222b05b3E8cbd,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,0xc73ec297c8c2cc1ded8a533baf95f4e85d109bdd805d8f5f2958d9778104038a,USDC,USD Coin,SNX,Synthetix Network Token
14328669,1646507120,0xD120Cf3e0408DD794f856e8CA2A23E3396A9B687,0xA3ccaf08a54Cf31649f91aE1570A0720C8d4EB1E,0x57Ab1ec28D129707052df4dF418D58a2D46d5f51,0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,0x11496ba7b84158dfc79fa8612899cb0030fc25c6195bb246e4ec19c285808e4d,sUSD,Synth sUSD,SNX,Synthetix Network Token
14329350,1646516009,0x0783A517311017241a3d7130CD088160Dc5F6fb8,0x222A15Fc645C4A2a383946538EDb5f669FD1a89c,0x0De05F6447ab4D22c8827449EE4bA2D5C288379B,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9deab118ab7eb3baf0d5610f22554c07ed1648e1e47b6f034863a98d15a60e68,OOKI,Ooki Token,WETH,Wrapped Ether
14329366,1646516219,0x3dae705C801Ded682958D7B2a2D206F3FcbF8FbE,0x476D46734F9cc7a69cc2C14f4e25857E8a2894da,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xDC5cc936595d71C3C40001F96868cdE92C41b21A,0x5ac2042df08aec9cda26c55b239f9136486a6aba63eca6b64b45f9610a4ab616,WETH,Wrapped Ether,$TOKE,$TOKE
14331052,1646539050,0xF1404CCcc3Ff85449AE169Aa7eB32E621AaC0329,0x3f053D3F52C8027c8CFb0CE0B933d643e77722d9,0x6E954a8f26fBcB0a0a42a0d1C85bCc443B11DB79,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x5dbc4e3881b102f91d91d65ac85395ac6ef8fa1ae79d55fa3c1203b5d54c6e08,SHIN,ShibNitro,WETH,Wrapped Ether
14331942,1646550933,0xF9448f985a6D26e14032Bd8fd67C79D33A61d052,0x840e555682cF5AA128fB3dE7A82dD05a88439b3b,0x0913dDAE242839f8995c0375493f9a1A3Bddc977,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x29602b04f7f6c0ede0b200dba7960c4f6224ebd4ed004ff4adc63f98c7bb7702,MRI,Marshall Rogan Inu,WETH,Wrapped Ether
14333157,1646567547,0x9b75D1FCB1D11061fD71fa45AD5c5F379823450E,0xfBAcBaB693Ac536A43f914eD74A88336f7A96c91,0x74B988156925937bD4E082f0eD7429Da8eAea8Db,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xda7893475a637d8c11ce4bac14c167d79342f1b86f5fdcff2f119ede688cde71,MEME,MEME Inu.,WETH,Wrapped Ether
14333721,1646574918,0xFF9829d6550E1055Ac5363486874732368924055,0xdB4DBA1132Cc454E948091546Fc6a43fFb8c4A9D,0x456301cFabF8dEef788F1D078873b7FF7e10f5db,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe3b1f2ad4ad6d34b5ab1c7f15e0c20f40902c50a79b206a6a4ba05b5a6252123,WEB3,Web3,WETH,Wrapped Ether
14334328,1646583060,0x7e924E77F81D4D6D7587dDa471E2Ab8ceB891Eae,0x7eD6D2AcD6E8743591b3aEEBC17a3Dc3E5961FE5,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xcbCC0F036ED4788F63FC0fEE32873d6A7487b908,0x12ab4f6e72b4a11986a444256f49ec9def36bc92b6e42df98343c6a52d2d876b,DAI,Dai Stablecoin,HMQ,Humaniq
14335372,1646597414,0x47515585ef943F8E56C17BA0f50fb7E28CE1c4Dc,0xA0ddEE12ACd73D3d09856Aa78D572B8Ea74c6C9c,0x09F098B155D561Fc9F7BcCc97038b7e3d20bAF74,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x25701e84b2c2b05034d1e0b4325eaeb5e5ba02307ea55aeda70979a7a35493c7,ZOO,ZooDAO,DAI,Dai Stablecoin
14338338,1646636944,0x9fAbd0474155baaf6B5D42D13e1D299B95142d14,0x609219Cc942D4D654F49012a5540698392BB8eC0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xfC1Cb4920dC1110fD61AfaB75Cf085C1f871b8C6,0x5b81e6087f022caf47f5558c6a97c2fe0c80e6e280307ab4a11cfdfc775251c7,WETH,Wrapped Ether,ELT,Edenloop Token
14338450,1646638505,0x5c41cdcA2E9951eB94081Fbbb9dBb4f2E1Fc27e2,0x1ebbEd847348C3d407D505D4173bfCceE0F0ab80,0x0173661769325565d4f011b2e5Cda688689Cc87c,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xc369a88bf270c2fffe1c6764647d82d1a06822115822592d3d0cd19569cd1bc7,QLT,Quantland,USDC,USD Coin
14338925,1646645739,0xEF19aB91E5308a98C7917728D37e20Ef1Efb2922,0xe662e57b856371b68060b358E74b756Bb2082Bc7,0x3C2A309d9005433c1BC2C92EF1bE06489e5bf258,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xa422a98dccf0ab167b8e1a65f39a53da4979adb182fdd7c6b8dba5720e19ac65,WPCI,Wrapped PCI,WETH,Wrapped Ether
14338941,1646645957,0xE315616b323617Ae96abe689fbEfA3682A325054,0xd48005c967c759F05BCC04669412E213707D3813,0x8Bc2bCb1b1896291942C36F3Cca3C1afA0Aaa7fd,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7477a99c83d2132219f8acc6923b25037772ef5b737289bb12715d0d4c66af78,PACE,3SPACE ART,WETH,Wrapped Ether
14339693,1646656166,0x5d2db53c8d41d312607Bf170ed1aa4F4687B6Dbb,0xF8e1A8313daC077234687616FEB7D5bf3E8Ef5A1,0x820B2AE205354d6be917611f1D2BBacaBD7f075d,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xcc3a477ed283de46bace621ce346d8fbf09033fb5c464a621179a37d4b46373d,STEPN,STEPN Fitness,USDT,Tether USD
14339999,1646660171,0x207FfBEa91CE2eDafff398558E31cDed3F9f76b6,0xEcDD78E7F9Be176bC2FBa893bA2CCf2dE4679D2D,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xD5d86FC8d5C0Ea1aC1Ac5Dfab6E529c9967a45E9,0xcc2a46c45f0289042c14c3ed1c997aeed1f91e0396d8b97919b0c71b6a78307b,DAI,Dai Stablecoin,WRLD,NFT Worlds
14340664,1646668912,0x59383088df720C0eE4e88332e2Be4172Dc160A21,0xD8299F346a1e6cC4871a51CeC3f01eF2Ca7a934f,0x1f7DD05abeC2b6F3DE5c2623be223fB64C34F87E,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe501c4ee89a1699fb566f0587ffac9a9d079c562bfda40dd494d0e6f6d81b5be,AMD,AMD Metaverse,WETH,Wrapped Ether
14341193,1646675886,0x01c6DEA91745d8C7a0cd2b4FA9d65ce04c94a20F,0xE93e279448c87a1f0BC19DA8739f7ED4A8dB9eA4,0x1Fd154B4d0E3753B714B511a53Fe1fb72dc7AE1C,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x6528f1b64c14a794b9ea6fb809bbb26859c1ccc99fc79d3f92b2f7ceb3ce74ef,SWD,SW DAO,USDC,USD Coin
14341624,1646681399,0x11111D16485aa71D2f2BfFBD294DCACbaE79c1d4,0x6195fe3C13746862dEaC6139c4E8bE5E80B96C6C,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xbB9E5DB6F357BB4dF35E8B90B37b8A3F33031D86,0xa4b52ad8e4f0ff46726c43eca885f379ba4e6b110ff9a0d403b5bcdad7ff14f5,USDC,USD Coin,oneOJA,oneOJA
14342926,1646698689,0xe864C9439eb042e969c59Dd13D38cFdb28e16d73,0x76D54bFA3F58EE8C1ABecE935Ee110A19696a701,0x41C37A4683d6a05adB31c39D71348A8403B13Ca9,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,0x86f0725598e4ca29787b593fe317fb2bbae53d17058088f9fde4e373d6ee7c15,CHN,Chain,XCN,Chain
14343055,1646700353,0x8eD4D3c67Ee1a73f5DF8cA3e10698F1cd4c5b14c,0x820f0F16725d1EB9b6Bc063F013bAf325F468Bc0,0x30c084890FC07D78F3499ffc818B3225bC8812EA,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x80e5ce49b5ca6d4ed3ee7c6f68b49201d361e4442c6780d8a27a7074938c2bcf,PUNKS,PUNKS,DAI,Dai Stablecoin
14344116,1646714456,0x0Ef49bC48a88Ee763051aDAea373ae20787633CA,0xac5D39a35295392eAdA009e84ae0889D5B69beD0,0x88303FeD02b31dB9C7a9eafB711dA9eF4A03e5D3,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xc4a4b8f74caceefc3ca936bdf60c29654282346935e7e82f54f7c0f935f9a860,ZIK,Ziktalk,USDT,Tether USD
14344171,1646715158,0xa9d30B9c220cb31d8482Fe7a91A823baaa16714F,0xE32b4BE7d3348b9ed09B1B42f041118d0eC2f616,0x0947b0e6D821378805c9598291385CE7c791A6B2,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x48a53e3138afcf172f0bfa1a1b6ef3c62a7d51f03501f93126c88ed3d3db6e6b,LND,Lendingblock,USDC,USD Coin
14345157,1646728313,0x648715FbF07d63BB9F49E763fD18a8C249e56420,0x7f4262DfB3732F1F056062A72D86B656684998C0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xfd4168e642EbD04C3684A6cDb3A5E86DE85d3908,0x87d602b2b98c93b2cdae98417899af30ca58feab981f73b03a7a6c01100df217,WETH,Wrapped Ether,API,The APIs
14345230,1646729298,0x3463dB771E99822F26dCf57CEfDAccA3301c34D5,0xDd8608f63Ca5946BE1866C143fC60441157e2c21,0x9416bA76e88D873050A06e5956A3EBF10386b863,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf8757954753b60077874bf2b1ecfa592990155a9db0098204f5f6b88bb4a6430,VIRTUE,Virtue,WETH,Wrapped Ether
14345941,1646739188,0xfAe2ACb43d2d0288ceE9bcdB03937338cdCDEC28,0xd86af8bA26f30E64dEa9E3F627d30E433E362be0,0x749fed00C3350600D7e14e63A0EF8B7b80918C01,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd700f37d737ec369c10b8a4d2de61b7f0b7d7470fb12eef577591dc0f08123bb,MEGA,Megaverse ,WETH,Wrapped Ether
14346076,1646741102,0x1777C6d588fd931751762836811529c0073D6376,0xaCc8bB28878D19Afd067E1491A9931B74691d857,0x8947da500Eb47F82df21143D0C01A29862a8C3c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2afed6ccf118c9b1a32ad364278b4fa00116507abd8b580367391fae67723a16,THALES,Thales DAO Token,WETH,Wrapped Ether
14346122,1646741574,0x0EbAC44fca2453616dA415C0be23529920fb8223,0x16439c7007b9267cf1557f50F37497fCAa69A0dC,0x68749665FF8D2d112Fa859AA293F07A622782F38,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x0d5974c902010a37047ad4a0c370e1bcbfcb2d55eadab64636954cf8c9020477,XAUt,Tether Gold,USDC,USD Coin
14346261,1646743294,0xB5727Bf0AaEF8c8729d1f5f3AAE65d372301D151,0xBD3C85Ff0149ae00fCf9F87e31610a0c76920Ff0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xcc98Db8557249777a1566a577DCA42AC4B893e44,0xb1884dfdc059b6c4ee61fa758a0ce174f11abad2553f5269327cc027f40dbf51,WETH,Wrapped Ether,ELIRA,eLira
14346795,1646751060,0xD06777d9b02F677214073cC3C5338904CBa7894a,0xB159E8f2E6531f061899CDfA08C23950575365e5,0x7240aC91f01233BaAf8b064248E80feaA5912BA3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x12e3ae92956e2668d80617c31288da918d4008ba2a65da4a554fff18d7721c0f,OCTO,Octo.fi,WETH,Wrapped Ether
14346925,1646752969,0xD06777d9b02F677214073cC3C5338904CBa7894a,0x14bA9132b6d5A45AE58cAd813AE51c7429170e2A,0x7240aC91f01233BaAf8b064248E80feaA5912BA3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbf5030ab27d380dec85a825b490e2960144c3c9fa87063b1f6a39eb81d9b7718,OCTO,Octo.fi,WETH,Wrapped Ether
14347758,1646763721,0xbcC91B9b358EAb174E2428AFdfE91380eD1B68f4,0x04fD448Db703FDa50CF7524C96a597508fD6dd90,0x47D1F854ed98B61a17bbf5A74202d33a24c4d60E,0x92e52a1A235d9A103D970901066CE910AAceFD37,0x9b04c1625bcdce3ea8a6e7011def45c4c94fb136ff66549abe7a7182b5b01265,UNITS,Univirsal Transaction System,UCASH,UCASH
14349889,1646792425,0xc35f2afc5Fd55f4C0b9bC167e5173556160ca887,0xbC797c556A61B9aC34E95F551E5B7c79331d09c8,0x8f53AF5D2ef322b4c4eD063738D5baa47eDcD996,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc77ac22d1cc41112980e35318719d12a44ff5b397c006472dbae8091e1f821ba,RMTX,Rematic,WETH,Wrapped Ether
14350047,1646794392,0x78c0221c664FF280E00698B71D688B465499ECA4,0x466B1ac62F6bb968Fd2F32606DDA49C3d7e7F1C6,0x075c60EE2cD308ff47873b38Bd9A0Fa5853382c4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc3103c5f59f4008c5eaadaec1e38522761016747de41d2c445bf4cb27fd441f2,DEEZ,DeezNuts,WETH,Wrapped Ether
14350181,1646796302,0xD509AD2af3356cE1Df748cfd5BCA19Ad1b199f7c,0xe4bEaCC96c6f9261ED93027e67f07F22beBd5650,0x447088Ca6F0f826C8Db4b0DAAEbfB4119BcDb368,0x7A58c0Be72BE218B41C608b7Fe7C5bB630736C71,0x2fb5e3d0963f4de6b27356a9b83cef593896168dc3f861ba47b64792aac70486,GUMP,The Myth of America,PEOPLE,ConstitutionDAO
14351880,1646819772,0x78508271bADaFC41C6EC89bc393B5F85E7a1bF0F,0xF58B9748E838d09FF3ccC20d602321003c516dc2,0x479378950a2E71BD05435CdF52257477b8034798,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xd643944ebaad6bb4f874a051b4e0807c7dec18be592eb3fc050d065bb5017292,FAMILY,FAMILY TOKEN,DAI,Dai Stablecoin
14352516,1646828327,0xA68168514EfB41fF40c410f35bde87fF7665730b,0x6a7df9C6Ef8cB78F201B23C7D57085C66D7113A3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe9725d95B151B6c9B2c6fB30dbdd38B27E1c6ADb,0x270fb84ef9708a8ef952c64214688ac7790361e2655785abe48098871c71eaff,WETH,Wrapped Ether,HUSTER,hust students
14353625,1646842903,0x4996eEaEC1928f8A63C188080525e717eC5c93c4,0x9Ab02b7eF613518aBe6E3cAd96F9B480Ea62B8D9,0x619AbbA3218226040Bb97A9e4Cd6F2aD84A33e6e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x420851dabd17d1facdbc6927f3875838c0b2465ca7dbd2667bbcc7567c49bded,HEROES,Heroes of Ukraine,WETH,Wrapped Ether
14353697,1646843787,0xC146A672c85b408a9A7BC00F74AD567b7684134C,0x204bAfc07e707840Aa1F7aBDB95cae21742702f6,0x0B6F3c17e1626a7cBfA4302CE4E3c45522d23A83,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x81ca5ef4aac71aa6d1ac7f77864cbbbf4c0063f99919d38d237ada8e54c669a4,WAD,WardenSwap,WETH,Wrapped Ether
14353708,1646843976,0x4Fe5f268e5053a05108eBAF13EbD9a825e6fB6f2,0x2953faf0DE9C32f5E36003163E0877f62e734C6E,0x903bEF1736CDdf2A537176cf3C64579C3867A881,0xaaAEBE6Fe48E54f431b0C390CfaF0b017d09D42d,0x458075200070113a526a4c1eb5652dec6638fe726799d00397963aecbd38f514,ICHI,ichi.farm,CEL,Celsius
14353798,1646845317,0x72112e0B260E200e423367c074bA77493a09103D,0x98D40e3ef47ede62487C7E191f96E855548eAccB,0x64CdF819d3E75Ac8eC217B3496d7cE167Be42e80,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x8b80243f99ab1f1eba178447a343ccb50aeb45bbf0b75ebfea481a37c0fb9c88,IPL,InsurePal token,WETH,Wrapped Ether
14354832,1646859133,0xF16F5dC443B44259F256683EB2D520d62D7EB1CB,0xED3E36bfb3C5fbFec10bf537E913Df4Cb82CcD04,0x67E338F2AEEb5BE6118c5528c7ecB43eeD7CC42E,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x6d99739cb62d24ed034653d9f79d1f0076dd9b7c9450ddaa55231e04d04e5768,CFI,CrowdFi,WETH,Wrapped Ether
14355740,1646870293,0xfB853a1964a39d85cC1083362589E2E342A8394B,0xCbbe55c9436d54a8957e32BF9ad67AFa5A219a66,0x5552E5a89A70cB2eF5AdBbC45a6BE442fE7160Ec,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x097c3ad9668afbd6c7d30a23e0557e5dde812f91ac3fcf4e006f012fdc23b27b,KAWA,Kawakami,WETH,Wrapped Ether
14356079,1646874896,0x9a990a4c4a069F2648D12c1e78376c05bCEBC3a0,0xA7DDa524fed45525416f9d3c04Be9A21F3Eb5c10,0x0F5D2fB29fb7d3CFeE444a200298f468908cC942,0x3Ae962Fc1D3f2c4890237E4fE04dfe3a7EaB94e5,0x52e14f0b56d1aea652df808ff46c0883f9e05c8c30796b87c7044c0aa1c52ecd,MANA,Decentraland MANA,MHTN,Manhattan 
14357394,1646892534,0x6dD91BdaB368282dc4Ea4f4beFc831b78a7C38C0,0x6220E96dCE2351336d5A6E598B6d185662d36e2c,0x0ab87046fBb341D058F17CBC4c1133F25a20a52f,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,0xa1ee49ff78432294dde95ccd9cb2bda31584f2a240a275fa6fd24abf9623c28d,gOHM,Governance OHM,OHM,Olympus
14358211,1646903193,0x0727839c78D15d7dB72a4Db64388234dA341B896,0x4DBb4fE604677EED8dE136a8396e3613248a4cc6,0x13438D58Afdc3C64BD72D72cA0386A004c2AF638,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xae7febff84295b7f3b90797223a3540cb2875160e8554ad6d46309378fb92ca0,MDC,My Digital Coin,USDT,Tether USD
14360753,1646937599,0x033f4e8602F273b4eFd01A36E3B7F4983eBe3c08,0x824eAaB2e429E2836347A17B8f81039fF0bde8b9,0x8F396fB42197E60f72b9638ee68E9ac22B2a2858,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x86b0d4506a1439d933577a593cb0a822219c13e9306be794b0a8847440a3d8e7,JESZUS,JESZUS,WETH,Wrapped Ether
14361383,1646945551,0x8BCf361A70a3Cf2A75636C7E8f7e316Bb610fb9c,0xa776282d672F9A9bF914E218b3D2073FA27CE913,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x842C521436E6E91B3c1919a0240e91D1788265f0,0xcc3918fe6c7efafffd7de1acb1ea09620a9e9d1d65d461d21e692b0b4ec3f4a4,DAI,Dai Stablecoin,LEARN,LEARNtoken
14361557,1646947816,0x4034adD1a1A750AA19142218A177D509b7A5448F,0x273dAe29a5b9Db5dF9B55587762AB8BD67DaAA0d,0xD5d86FC8d5C0Ea1aC1Ac5Dfab6E529c9967a45E9,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xa0538e8b959089ea83fa5420a11331bc2f4a4c1b2d50278a59deceac1e88046a,WRLD,NFT Worlds,USDT,Tether USD
14361732,1646950352,0xBF9873A91164997DE7aFB1c7286881e8a87DdAE7,0x7EB5bB054B93a43af3BFdd8a15E4eE91072D36E1,0x2c8130d12C34d91D9faa2918c89a3d9bC6501c9f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7a237b814e54c1284595f373f0934cbeb466f12adc1647dd8d01e5a36bae650f,DA,Degenerate Apes,WETH,Wrapped Ether
14361998,1646953882,0x9a990a4c4a069F2648D12c1e78376c05bCEBC3a0,0x1dD1E81726fa942E2BC6b87ee03DCE1B6fdE61f8,0x3Ae962Fc1D3f2c4890237E4fE04dfe3a7EaB94e5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9761d51f9d265f72b20161634713b8e0e70fa19218a79a484f66b118923e87bf,MHTN,Manhattan ,WETH,Wrapped Ether
14362046,1646954590,0x00000000A4766ddA03c0a96Ddda54e97b0EE3c41,0x83b486a0cA1c32f642E54B6F031AD346067f82B9,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x9BE89D2a4cd102D8Fecc6BF9dA793be995C22541,0xe8b8cc8dfb5c5a85a1b7dcd2a6288acb047daf9b9d0e56e19e6a4c0e2550b027,WBTC,Wrapped BTC,BBTC,Binance Wrapped BTC
14362151,1646955970,0x6cd52c24ba15AcA902721deEca9c3861E749009B,0xe31Fd6E6EC37Bfe5d339b262B7960fdB53EA1782,0xAC0eccD353cF3719b81c7fb3D5614d8D44Cb49fD,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x958ef7a67c2a233174b60c82a5af1b31dd15f3cc3238f9063c49e7f22fb79319,UBEC-LP,UBEC-LP,WETH,Wrapped Ether
14362229,1646956833,0x6dD91BdaB368282dc4Ea4f4beFc831b78a7C38C0,0xb0d092380D89A6857cC3C57Af9519F4Ac5ABC0be,0x6c3F90f043a72FA612cbac8115EE7e52BDe6E490,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x5c22cc04ae708252ed14109473d4c1039e42f48ecb596abf09be538c90ed0ede,3Crv,Curve.fi DAI/USDC/USDT,USDC,USD Coin
14362362,1646958515,0x6dD91BdaB368282dc4Ea4f4beFc831b78a7C38C0,0x9E8D59aCa3f4fE0091B9c210DeE0EceeFCDb601F,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,0xae78736Cd615f374D3085123A210448E74Fc6393,0x61dbb4153395dd06626b6f78f00cd8bd60024ebdacfd5f43ed822321c217e37e,wstETH,Wrapped liquid staked Ether 2.0,rETH,Rocket Pool ETH
14362463,1646960052,0x70dC1209680C84b6e6FF10B20c0803547881e9A1,0x074acA405A84438995407cf74D58A42a03f14D54,0x4103DB44644147b244dEb70D7cD7E9bC4C2F8ce6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xa24fe640bea9212f74d017f6e096bf3dd0de541e9f79d0c0d64ef84e6684dcfb,BUGBLATTER,BUGBLATTER,WETH,Wrapped Ether
14363150,1646969081,0x9fAbd0474155baaf6B5D42D13e1D299B95142d14,0xD6eAe0D19f1b26ff64a9bffF11eB381CE8Ab546b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xfC1Cb4920dC1110fD61AfaB75Cf085C1f871b8C6,0x31ab766111690339edf141186a02eac6cd741fe976f27c094e41403d113a16c8,WETH,Wrapped Ether,ELT,Edenloop Token
14363357,1646971639,0xf14eD8Bf0Bf52Cb24e24FE5C0DCC833ce044Bd1b,0x4bc11C56f2a50568a7f8011519be6bEEDd0D4B67,0xCd4562425F5392f642DD56D1C967D9c35b5a83a8,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf7adeffe6e919d53306abd75b9592978e4c9ed61dfad8eeb15991a4a92582883,MTS,Metastem,USDT,Tether USD
